customer_id,recency,frequency,monetary
42335,176,5,11220
42336,785,3,7533
42337,64,2,1560
42338,306,3,10199
42339,371,6,14137
42340,286,7,14237
42341,259,7,21027
42342,123,4,9673
42343,450,2,4172
42344,351,3,9686
42345,28,7,14743
42346,18,1,2120
42347,355,6,21791
42348,44,7,20630
42349,963,4,5664
42350,97,3,7201
42351,65,4,11383
42352,911,2,8352
42353,67,10,29201
42354,10,4,7460
42355,405,4,14687
42356,138,5,21269
42357,23,5,13373
42358,100,2,2046
42359,408,5,11188
42360,72,6,11470
42361,271,9,22139
42362,286,4,10023
42363,155,7,21293
42364,75,3,8807
42365,242,4,6743
42366,318,4,13399
42367,345,2,7955
42368,407,5,13414
42369,84,7,17115
42370,50,3,12190
42371,691,3,12221
42372,174,7,13706
42373,139,7,20368
42374,295,4,12570
42375,38,6,11466
42376,78,6,14919
42377,209,4,9657
42378,106,4,12118
42379,200,4,14495
42380,251,4,12139
42381,208,4,10903
42382,274,4,12377
42383,687,1,938
42384,206,7,25520
42385,194,7,20150
42386,40,7,24193
42387,512,1,2218
42388,312,5,14308
42389,9,3,9114
42390,212,5,11425
42391,210,6,13910
42392,30,5,13202
42393,225,4,11393
42394,401,3,10955
42395,257,7,21180
42396,33,7,22934
42397,95,5,14760
42398,5,5,11326
42399,198,5,17930
42400,658,5,18589
42401,280,5,15725
42402,281,5,14041
42403,26,7,16966
42404,6,8,26557
42405,542,3,7784
42406,15,5,10401
42407,109,8,19888
42408,693,6,17751
42409,94,6,21014
42410,155,5,14384
42411,228,7,20594
42412,428,4,7318
42413,70,3,11667
42414,60,4,13013
42415,132,4,11932
42416,343,8,28332
42417,122,5,12962
42418,23,9,24003
42419,39,6,16687
42420,155,8,19306
42421,24,2,6877
42422,248,4,12200
42423,70,7,21351
42424,12,3,9866
42425,139,6,19232
42426,4,10,25015
42427,324,5,10438
42428,42,4,9103
42429,262,5,14557
42430,126,5,12098
42431,337,6,12470
42432,303,5,11889
42433,548,5,12686
42434,218,4,13782
42435,1199,2,3444
42436,152,6,16103
42437,19,8,25748
42438,135,3,9835
42439,27,7,25510
42440,107,7,16244
42441,25,7,17361
42442,159,5,10994
42443,553,4,4725
42444,561,8,20262
42445,110,3,5283
42446,149,4,9496
42447,597,1,4561
42448,164,11,33684
42449,156,7,18403
42450,683,3,7406
42451,275,6,11890
42452,105,6,15088
42453,164,5,12425
42454,214,5,11845
42455,43,5,18306
42456,46,7,20681
42457,198,7,13413
42458,474,6,20921
42459,226,9,27788
42460,18,5,12796
42461,164,3,6617
42462,185,2,6997
42463,38,3,11300
42464,165,2,4498
42465,122,11,26885
42466,708,3,1932
42467,165,5,10851
42468,33,7,22152
42469,289,4,16503
42470,579,2,4149
42471,124,4,12841
42472,195,4,13520
42473,197,8,17955
42474,69,7,21612
42475,61,9,19284
42476,135,2,7631
42477,65,5,12314
42478,116,4,6628
42479,575,2,6139
42480,217,5,16718
42481,203,5,6661
42482,90,5,16270
42483,319,5,20814
42484,600,3,11873
42485,636,3,8976
42486,163,7,21957
42487,59,7,23068
42488,326,5,16588
42489,66,7,20968
42490,122,6,15331
42491,43,10,37834
42492,451,4,11421
42493,99,2,6218
42494,364,6,15648
42495,262,3,8350
42496,43,6,13946
42497,293,7,12622
42498,68,7,13667
42499,179,2,6168
42500,191,3,13013
42501,101,5,9226
42502,75,8,22344
42503,105,7,22183
42504,219,5,18614
42505,97,3,7993
42506,38,11,37481
42507,152,2,4272
42508,55,3,11152
42509,120,8,21171
42510,331,5,11036
42511,72,4,13805
42512,593,3,4964
42513,1028,1,1993
42514,344,2,6403
42515,165,7,17494
42516,546,3,6260
42517,27,8,25563
42518,207,6,15547
42519,520,3,7427
42520,457,3,8189
42521,28,6,15057
42522,844,1,4086
42523,376,4,7492
42524,17,6,16863
42525,123,5,10243
42526,520,5,13468
42527,69,3,5870
42528,74,5,6224
42529,60,6,19957
42530,373,8,17201
42531,42,6,19306
42532,200,2,6341
42533,761,3,8694
42534,235,3,11625
42535,160,4,11068
42536,315,4,7265
42537,406,5,12257
42538,340,4,5537
42539,751,4,10479
42540,219,2,2717
42541,162,1,920
42542,39,6,11461
42543,151,4,10910
42544,164,7,22734
42545,38,8,24052
42546,584,6,17794
42547,40,7,17408
42548,286,8,21557
42549,327,5,14077
42550,80,8,18534
42551,70,7,21780
42552,42,6,14192
42553,104,1,1448
42554,390,5,11385
42555,757,2,5143
42556,480,7,24939
42557,68,5,11186
42558,185,4,10497
42559,146,2,9896
42560,608,3,8401
42561,107,4,12052
42562,479,2,7053
42563,49,5,11697
42564,17,6,18064
42565,112,3,6173
42566,87,6,14140
42567,151,9,31041
42568,250,8,15003
42569,78,10,27637
42570,258,3,7898
42571,133,3,10027
42572,74,11,25084
42573,3,5,14058
42574,799,3,3759
42575,130,5,18940
42576,63,8,14153
42577,287,4,9974
42578,1024,3,5008
42579,13,7,18699
42580,49,10,32271
42581,39,7,17377
42582,189,7,22782
42583,221,1,1161
42584,360,3,10833
42585,281,5,13347
42586,12,3,10110
42587,271,4,14008
42588,641,4,13289
42589,714,6,16453
42590,24,6,18718
42591,201,2,4399
42592,254,4,12017
42593,27,4,13621
42594,1061,1,1084
42595,85,7,23754
42596,160,3,10966
42597,130,4,12775
42598,218,5,14405
42599,16,9,19575
42600,114,7,14491
42601,594,4,10095
42602,135,7,23592
42603,105,4,8879
42604,24,4,10485
42605,3,9,20349
42606,398,6,15320
42607,119,2,3398
42608,87,3,9483
42609,15,7,27291
42610,40,9,23576
42611,511,5,13175
42612,283,8,30717
42613,92,5,20968
42614,180,5,9544
42615,10,5,16162
42616,51,4,10272
42617,126,2,5579
42618,105,6,16195
42619,26,6,12673
42620,483,2,8385
42621,50,7,21153
42622,636,2,6466
42623,586,7,17505
42624,392,1,2598
42625,426,3,4940
42626,229,4,9469
42627,12,5,12005
42628,172,6,12672
42629,20,5,16513
42630,100,7,16663
42631,91,4,10803
42632,41,5,15086
42633,770,5,9388
42634,368,10,26725
42635,58,8,20540
42636,307,11,33249
42637,688,4,7804
42638,332,5,12809
42639,49,6,17799
42640,363,7,16478
42641,54,6,12917
42642,53,6,12143
42643,945,4,11074
42644,374,5,12390
42645,38,5,15761
42646,485,1,1965
42647,367,6,15814
42648,179,5,12677
42649,186,6,16712
42650,585,2,4976
42651,292,5,11701
42652,388,4,12262
42653,23,4,8512
42654,206,5,13797
42655,437,5,20093
42656,40,3,9907
42657,480,1,3601
42658,32,4,6028
42659,123,2,4270
42660,326,9,27975
42661,67,5,18444
42662,10,11,33099
42663,464,10,29604
42664,485,5,15922
42665,441,3,7976
42666,27,6,10506
42667,93,8,25156
42668,493,4,8862
42669,171,8,19922
42670,777,3,6287
42671,90,5,8898
42672,126,3,8932
42673,807,1,3629
42674,113,6,9337
42675,160,3,12667
42676,232,6,19440
42677,292,4,9163
42678,126,3,11462
42679,126,7,21876
42680,7,5,14453
42681,347,6,13068
42682,123,1,639
42683,367,4,14507
42684,350,2,5368
42685,272,4,12492
42686,75,7,23325
42687,501,2,6203
42688,250,9,26125
42689,11,4,9491
42690,31,7,22011
42691,325,6,16408
42692,108,4,15847
42693,28,6,19200
42694,188,8,18935
42695,104,3,6413
42696,185,5,6070
42697,474,2,5922
42698,251,4,6585
42699,166,7,21487
42700,53,4,9646
42701,54,6,10764
42702,94,5,16389
42703,182,8,20623
42704,120,4,10906
42705,33,9,22607
42706,369,7,18748
42707,182,6,17229
42708,340,5,9108
42709,103,4,9727
42710,66,7,16812
42711,237,3,9135
42712,113,4,13072
42713,257,4,12251
42714,70,5,8585
42715,247,2,6978
42716,147,11,35885
42717,79,8,16111
42718,57,7,17417
42719,327,8,22570
42720,395,4,9930
42721,149,4,9727
42722,140,4,12723
42723,298,5,18209
42724,358,1,1004
42725,97,5,16883
42726,411,5,13614
42727,88,8,29256
42728,109,2,6188
42729,52,2,7591
42730,348,7,23879
42731,190,5,11778
42732,666,6,9252
42733,148,6,16590
42734,121,6,13325
42735,226,3,4785
42736,265,6,16913
42737,279,4,6469
42738,143,7,17268
42739,521,6,16497
42740,99,5,19042
42741,24,5,10403
42742,404,3,8996
42743,247,4,12840
42744,585,7,20905
42745,142,5,17845
42746,56,5,13516
42747,63,5,19421
42748,914,3,6735
42749,170,7,24223
42750,114,7,19654
42751,227,4,8229
42752,236,5,16291
42753,77,6,13026
42754,172,5,18121
42755,308,5,14020
42756,21,6,19736
42757,598,5,14169
42758,482,3,7739
42759,359,2,7508
42760,28,6,9969
42761,1,5,15022
42762,200,7,15255
42763,126,7,21475
42764,245,8,16157
42765,72,9,24539
42766,238,6,12679
42767,305,8,19482
42768,447,4,9844
42769,395,5,12194
42770,50,7,19682
42771,673,3,4633
42772,482,2,7387
42773,1098,1,1519
42774,110,9,23251
42775,270,4,15622
42776,10,4,9560
42777,10,4,13745
42778,348,3,9190
42779,299,7,18255
42780,352,4,7329
42781,463,4,13892
42782,133,6,21727
42783,166,4,12685
42784,201,4,12890
42785,43,7,21855
42786,187,3,11680
42787,83,6,20833
42788,530,5,10764
42789,201,3,3312
42790,320,5,19893
42791,60,4,12140
42792,327,3,13359
42793,219,7,18553
42794,88,2,5566
42795,422,5,7641
42796,4,10,40028
42797,33,2,8740
42798,190,4,10099
42799,5,1,2705
42800,47,2,7027
42801,924,2,6278
42802,309,3,9668
42803,60,10,34807
42804,114,6,8805
42805,1104,1,556
42806,108,9,16184
42807,679,5,11672
42808,307,3,5564
42809,149,4,13023
42810,629,4,12834
42811,413,4,5518
42812,175,5,9916
42813,538,6,18009
42814,1002,3,5536
42815,978,2,4829
42816,115,8,23404
42817,206,7,14567
42818,340,5,14999
42819,489,2,5412
42820,924,1,4018
42821,816,4,6832
42822,105,4,10616
42823,190,5,10119
42824,340,4,11590
42825,191,3,13231
42826,226,7,18466
42827,113,7,19144
42828,496,7,22070
42829,583,2,8711
42830,67,4,9711
42831,704,2,9210
42832,31,2,7322
42833,785,6,12137
42834,210,5,14559
42835,590,6,14393
42836,25,5,9582
42837,15,4,12243
42838,593,4,9814
42839,164,4,5984
42840,172,9,30833
42841,376,8,12705
42842,98,4,8685
42843,153,6,15639
42844,155,6,14107
42845,527,6,14059
42846,43,11,29929
42847,153,7,27631
42849,67,7,25913
42850,324,7,16727
42851,737,7,17221
42852,157,3,6961
42853,166,6,16825
42854,406,4,8379
42855,3,6,19361
42856,360,5,11073
42857,24,4,13600
42858,161,4,7033
42859,24,9,22147
42860,195,3,11934
42861,75,6,19561
42862,181,9,20029
42863,297,2,5535
42864,362,4,7468
42865,929,3,4095
42866,37,4,12578
42867,13,5,12001
42868,46,7,13270
42869,298,2,4902
42870,121,7,14191
42871,57,4,12557
42872,244,4,16396
42873,444,3,5224
42874,111,5,15146
42875,139,7,19440
42876,348,5,9323
42877,101,5,12773
42878,54,4,9121
42879,490,3,8177
42880,568,1,4802
42881,303,8,34249
42882,658,2,2158
42884,40,5,14300
42885,410,7,14585
42886,288,5,14048
42887,157,6,15718
42888,217,5,11491
42889,116,3,10757
42890,587,6,21137
42891,18,8,22147
42892,87,4,7288
42893,130,8,21536
42894,35,7,20022
42895,473,5,11926
42896,270,9,27388
42897,611,5,8902
42898,86,7,19064
42899,783,1,4731
42900,146,4,7619
42901,87,6,20553
42902,1066,1,5072
42903,448,5,15329
42904,24,7,11981
42905,26,7,22600
42906,255,3,6947
42907,289,7,14292
42908,54,9,21138
42909,287,8,26617
42910,64,6,11146
42911,172,10,26649
42912,327,6,18358
42913,163,6,13706
42914,64,5,12333
42915,356,3,10921
42916,425,4,5229
42917,239,2,6933
42918,153,3,7262
42919,305,5,20698
42920,81,8,26398
42921,104,6,17804
42922,7,5,14352
42923,722,3,10735
42924,41,5,11771
42925,85,5,10924
42926,16,7,13462
42927,964,4,10880
42928,702,5,16045
42929,144,5,14973
42930,220,2,9249
42931,121,8,18821
42932,135,6,12555
42933,47,10,23880
42934,334,4,7522
42935,147,7,15656
42936,24,5,10491
42937,190,6,17476
42938,318,6,15827
42939,146,6,14074
42940,381,4,11466
42941,602,2,4143
42942,574,5,14011
42943,42,3,6937
42944,948,2,5143
42945,436,3,10902
42946,190,3,9908
42947,49,6,19046
42948,376,3,10515
42949,409,3,4583
42950,414,4,11490
42951,344,11,29260
42952,49,6,14681
42953,61,5,13751
42954,1024,2,5711
42955,284,5,11726
42956,141,9,25414
42957,336,9,19969
42958,119,4,11591
42959,135,6,19560
42960,7,4,14131
42961,46,6,10563
42962,861,6,13212
42963,702,5,11985
42964,130,5,9340
42965,555,7,16290
42966,27,9,22500
42967,447,5,17923
42968,601,7,18864
42969,301,8,24634
42970,1,3,7201
42971,173,3,7496
42972,888,3,3840
42973,108,4,12351
42974,396,5,13914
42975,94,8,27444
42976,85,12,33307
42977,769,3,9520
42978,61,6,15113
42979,233,3,7146
42980,180,3,7898
42981,79,5,11891
42982,433,2,3281
42983,212,6,10628
42984,120,6,12925
42985,291,6,16096
42986,117,5,9191
42987,232,3,4714
42988,270,10,26749
42989,62,7,15418
42990,17,4,5015
42991,338,7,23244
42992,75,5,16222
42993,216,3,11591
42994,99,6,22765
42995,526,5,15662
42996,666,3,8257
42997,304,1,3584
42998,378,3,6275
42999,574,6,17507
43000,198,4,8823
43001,25,6,15892
43002,79,7,27352
43003,121,4,8849
43004,202,5,14859
43005,701,1,243
43006,699,3,9079
43007,160,5,13071
43008,488,5,19832
43009,108,5,13564
43010,774,3,6346
43011,745,4,9894
43012,294,9,27237
43013,150,3,7501
43014,24,5,20888
43015,583,3,10452
43016,244,6,14737
43017,211,7,11607
43018,3,9,25632
43019,311,5,9512
43020,285,6,16992
43021,103,3,3303
43022,58,4,10532
43023,154,4,10845
43024,328,8,26964
43025,51,8,23633
43026,46,5,10405
43027,43,6,16654
43028,469,4,16049
43029,599,4,13593
43030,277,3,9156
43031,278,7,14818
43032,5,4,7193
43033,259,8,16884
43034,405,3,11158
43035,709,7,20103
43036,712,3,3977
43037,472,3,3096
43038,213,3,10190
43039,18,4,12925
43040,105,4,14008
43041,105,3,8133
43042,159,5,21938
43043,489,2,6855
43044,181,5,10024
43045,61,5,9543
43046,683,4,14015
43047,172,8,23152
43048,427,6,19225
43049,93,6,15068
43050,277,2,5436
43051,128,2,4263
43052,346,5,15294
43053,615,3,3501
43054,557,5,14644
43055,133,9,22173
43056,508,4,10130
43057,32,3,5601
43058,69,9,24046
43059,202,7,12278
43060,56,7,16038
43061,230,4,15005
43062,1255,1,907
43063,126,2,5703
43064,20,7,19531
43065,40,8,26624
43066,39,4,9695
43067,632,5,13016
43068,125,6,10854
43069,1179,2,5870
43070,178,4,13527
43071,570,4,14437
43072,205,5,13287
43073,88,3,9189
43074,692,2,10110
43075,167,7,15555
43076,135,7,19085
43077,150,7,21019
43078,85,9,27928
43079,342,3,5209
43080,678,3,3841
43081,687,2,6852
43082,366,5,14142
43083,30,10,30620
43084,608,5,14613
43085,556,6,22087
43086,81,8,24835
43087,363,4,4716
43088,233,4,12469
43089,193,2,5696
43090,212,3,3020
43091,831,5,17060
43092,469,4,13459
43093,205,6,17903
43094,74,4,11085
43095,262,6,16599
43096,273,4,4954
43097,136,3,8133
43098,37,7,18558
43099,467,4,12140
43100,31,5,11230
43101,159,2,5576
43102,278,6,15211
43103,104,9,32580
43104,130,9,24632
43105,1,7,19731
43106,407,7,17735
43107,129,7,18080
43108,36,4,14226
43109,164,6,11795
43110,71,7,17926
43111,12,5,14854
43112,106,5,11394
43113,378,6,20377
43114,87,4,9871
43115,823,5,14469
43116,74,2,5627
43117,398,4,13278
43118,555,3,6120
43119,198,5,10369
43120,250,4,11033
43121,10,9,32143
43122,413,5,13461
43123,438,4,8633
43124,265,7,16851
43125,136,6,16931
43126,177,5,15238
43127,123,8,23240
43128,324,7,18293
43129,309,8,28391
43130,94,3,6021
43131,65,9,23011
43132,8,6,13382
43133,355,8,20218
43134,328,7,21246
43135,101,4,14308
43136,128,3,10075
43137,206,5,14459
43138,11,7,21369
43139,719,6,19811
43140,172,4,12134
43141,1071,3,13845
43143,630,3,6288
43144,272,3,12831
43145,832,3,7952
43146,210,4,7260
43147,134,3,10080
43148,379,3,8713
43149,9,10,31386
43150,486,2,5570
43151,473,5,9126
43152,84,1,4007
43153,19,5,12390
43154,282,5,15337
43155,48,6,16705
43156,98,4,13036
43157,299,6,18970
43158,177,3,5624
43159,90,5,12150
43160,237,2,8072
43161,243,5,9836
43162,25,7,17890
43163,107,6,20331
43164,844,3,9455
43165,17,9,25535
43166,183,3,6956
43167,25,5,16634
43168,76,4,8968
43169,461,6,20815
43170,29,4,17213
43171,370,5,14882
43172,795,2,2730
43173,181,4,10254
43174,711,3,9717
43175,372,4,9698
43176,135,8,23636
43177,122,3,8379
43178,123,8,22414
43179,376,4,13068
43180,235,4,14401
43181,717,5,16678
43182,40,5,13436
43183,65,4,6950
43184,352,7,18718
43185,309,5,10287
43186,811,4,8841
43187,112,3,8120
43188,439,6,16955
43189,262,6,18184
43190,4,7,19982
43191,303,4,10719
43192,65,5,14329
43193,223,3,5995
43194,455,5,7898
43195,269,6,14609
43196,725,7,22488
43197,127,6,20296
43198,477,2,7942
43199,164,9,29594
43200,106,5,14033
43201,287,7,20246
43202,154,8,18284
43203,467,4,8352
43204,106,3,7834
43205,148,9,25081
43206,462,8,22887
43207,9,7,21756
43208,51,4,14500
43209,25,4,12200
43210,608,3,11274
43211,42,3,4664
43212,45,8,19841
43213,80,7,23286
43214,91,8,21855
43215,12,7,17242
43216,37,5,13509
43217,108,6,11045
43218,770,1,1247
43219,105,6,17993
43220,98,4,10248
43221,615,2,2593
43222,14,4,8738
43223,192,8,23310
43224,389,5,13655
43225,936,3,7320
43226,370,5,12631
43227,298,3,8576
43228,342,4,10278
43229,438,4,8602
43230,68,8,25326
43231,78,5,9026
43232,221,4,8997
43233,5,7,19850
43234,190,9,34000
43235,145,7,22994
43236,14,9,26781
43237,102,7,13666
43238,220,7,21220
43239,55,4,11928
43240,409,5,12147
43241,494,6,13707
43242,67,7,20896
43243,48,6,13090
43244,301,5,10768
43245,76,6,18537
43246,559,2,6419
43247,502,5,13488
43248,7,7,18161
43249,281,3,8482
43250,160,4,7247
43251,399,5,12062
43252,290,5,15415
43253,1039,2,7970
43254,30,6,20916
43255,29,10,24974
43256,189,5,16948
43257,761,4,11519
43258,2,9,28614
43259,265,4,11075
43260,45,4,11556
43261,834,3,14268
43262,257,4,12963
43263,102,4,17200
43264,79,2,4493
43265,369,2,2624
43266,43,5,13050
43267,94,3,10348
43268,68,4,10010
43269,258,7,18672
43270,694,3,8579
43271,411,6,20709
43272,185,7,20869
43273,372,5,14447
43274,685,2,4994
43275,46,7,15884
43276,429,3,10207
43277,356,3,4740
43278,983,3,5356
43279,23,9,27327
43280,352,2,7619
43281,191,6,13783
43282,81,3,8905
43283,292,8,19008
43284,224,7,22159
43285,297,2,3664
43286,524,5,17399
43287,114,8,26952
43288,173,4,9470
43289,123,5,13376
43290,56,7,17979
43291,15,6,13588
43292,45,2,6523
43293,95,5,12657
43294,350,3,6740
43295,467,6,13310
43296,357,5,15840
43297,448,3,4178
43298,94,8,16097
43299,411,4,16082
43300,541,5,12076
43301,118,4,8039
43302,574,2,5101
43303,183,5,14215
43304,561,4,7278
43305,196,8,18133
43306,187,7,21948
43307,91,6,15759
43308,117,6,18810
43309,60,3,8783
43310,69,5,13801
43311,118,4,9216
43312,123,5,12868
43313,60,4,13666
43314,45,10,37181
43315,28,7,22698
43316,71,9,25405
43317,183,7,15429
43318,558,1,4051
43319,248,2,6062
43320,567,3,8445
43321,168,4,11527
43323,92,6,13336
43324,270,5,15818
43325,540,3,6566
43326,191,3,13664
43327,113,5,11156
43328,128,9,25033
43329,721,5,11283
43330,534,4,8819
43331,79,2,6168
43332,334,5,11668
43333,70,9,30493
43334,251,5,13900
43335,434,3,4737
43336,170,5,17540
43337,171,9,18789
43338,179,3,8163
43339,165,3,9308
43340,448,3,6087
43341,78,4,11987
43342,343,9,24269
43343,11,10,24405
43344,312,12,36083
43345,690,2,4408
43346,192,5,13624
43347,38,6,15041
43348,496,4,14633
43349,497,2,5123
43350,516,6,19166
43351,393,9,23021
43352,612,3,6867
43353,611,4,12245
43354,414,7,24597
43355,697,2,3202
43356,227,9,30189
43357,611,5,17536
43358,173,4,10023
43359,590,4,15028
43360,625,5,14113
43361,123,5,18826
43362,48,8,31082
43363,83,6,8096
43365,537,4,16175
43366,458,3,8463
43367,369,6,15534
43368,440,7,17430
43369,14,5,10973
43370,76,6,19245
43371,227,5,12851
43372,209,4,11774
43373,15,2,8745
43374,86,5,15837
43375,289,6,16111
43376,19,6,17692
43377,84,10,24749
43378,138,7,18558
43379,89,3,6310
43380,170,4,10295
43381,231,5,16261
43382,25,6,12431
43383,174,3,10202
43384,134,4,8344
43385,94,8,22971
43386,411,6,16109
43387,663,4,13515
43388,70,8,20274
43389,242,6,15413
43390,115,4,15023
43391,238,5,15749
43392,185,7,15676
43393,2,8,17145
43394,134,5,12809
43395,186,3,7313
43396,546,2,9890
43397,14,8,16515
43398,237,3,5772
43399,201,7,12242
43400,579,4,12908
43401,439,7,18774
43402,69,6,15257
43403,723,4,12413
43404,277,7,24830
43405,22,5,7664
43406,77,7,15246
43407,188,3,6539
43408,172,2,4736
43409,428,4,7217
43410,461,4,9469
43411,2,6,15375
43412,775,2,1629
43413,117,5,19681
43414,132,5,13685
43415,242,8,13649
43416,358,5,10535
43417,725,3,10147
43418,311,4,11977
43419,249,5,13596
43420,388,3,10844
43421,769,3,11391
43422,1104,2,10205
43423,32,6,18671
43424,102,9,19452
43425,589,3,10878
43426,233,5,17195
43427,98,7,21263
43428,826,3,7582
43429,105,4,6376
43430,446,7,22668
43431,944,4,14048
43432,121,6,13089
43433,754,3,6699
43434,338,6,16613
43435,29,2,7245
43436,379,10,25479
43437,313,5,17581
43438,31,9,28710
43439,323,5,9222
43440,86,5,14788
43441,159,3,13062
43442,389,3,4652
43443,529,5,16347
43444,320,4,12768
43445,854,2,7008
43446,509,3,6804
43447,912,4,11023
43448,22,6,15743
43449,663,7,17555
43450,115,5,13603
43451,94,7,24454
43452,111,8,22056
43453,197,6,17007
43454,184,6,19677
43455,139,6,17288
43456,370,4,12697
43457,538,7,17588
43458,98,6,15585
43460,1224,1,1963
43461,1037,2,6702
43462,464,2,4942
43463,132,7,14022
43464,451,3,8513
43465,217,6,16482
43466,28,6,11728
43467,723,6,10339
43468,120,8,22598
43469,424,3,8032
43470,60,2,4759
43471,408,5,11985
43472,460,2,4831
43473,199,11,35004
43474,367,3,8647
43475,80,4,13659
43476,111,4,10410
43477,89,5,16172
43478,230,4,10953
43479,336,5,15790
43480,124,6,19612
43481,44,6,13661
43482,71,2,8332
43483,289,4,15494
43484,24,12,32186
43485,489,4,15018
43486,362,1,1892
43487,103,4,13653
43488,19,6,11191
43489,385,5,14538
43490,30,6,20463
43491,8,6,17236
43492,230,4,14520
43493,10,9,27382
43494,188,6,17903
43495,360,3,4115
43496,174,4,13396
43497,552,6,19953
43498,188,2,6128
43499,203,6,14033
43500,123,10,27259
43501,36,2,2329
43502,280,4,12613
43503,60,7,19603
43504,357,8,15280
43505,58,4,8338
43506,48,5,11470
43507,86,5,10405
43508,13,6,18676
43509,263,5,21133
43510,29,8,23980
43511,148,5,14430
43512,27,7,14342
43513,468,9,29751
43514,475,2,4375
43515,329,9,29256
43516,417,5,14820
43517,12,9,25485
43518,690,2,6537
43519,17,7,18993
43520,180,3,6397
43521,46,4,10055
43522,421,7,16181
43523,419,4,11470
43524,347,4,12771
43525,886,4,11579
43526,14,6,21048
43527,929,4,10845
43528,143,6,16254
43529,286,2,7660
43530,59,5,8013
43531,375,6,21292
